trial_type,trial_index,time_elapsed,internal_node_id,screen_height,screen_width,browser,browser_version,mobile,os,vsync_rate,participant_id,study_id,session_id,success,timeout,failed_images,failed_audio,failed_video,width,height,webaudio,fullscreen,webcam,microphone,screen,version,date,time,rt,stimulus,response,question_order,trial_duration,trial_number
multiple-slider,252,1463570,0.0-25.0-2.75,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,7628.8,,"{""perceived_realness"":93,""Attractiveness"":82,""Approachability"":75,""Trustworthiness"":73,""Familiarity"":0,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,253,1464317,0.0-25.0-0.76,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,734,
image-keyboard-response,254,1464828,0.0-25.0-1.76,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1032.jpg,null,,500,77
multiple-slider,255,1475732,0.0-25.0-2.76,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,10899.9,,"{""perceived_realness"":81,""Attractiveness"":70,""Approachability"":67,""Trustworthiness"":59,""Familiarity"":14,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,256,1476373,0.0-25.0-0.77,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,634,
image-keyboard-response,257,1476884,0.0-25.0-1.77,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1062.jpg,null,,500,78
multiple-slider,258,1487853,0.0-25.0-2.77,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,10965,,"{""perceived_realness"":11,""Attractiveness"":26,""Approachability"":65,""Trustworthiness"":70,""Familiarity"":11,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,259,1488468,0.0-25.0-0.78,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,614,
image-keyboard-response,260,1488970,0.0-25.0-1.78,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1065.jpg,null,,500,79
multiple-slider,261,1497597,0.0-25.0-2.78,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,8626.4,,"{""perceived_realness"":83,""Attractiveness"":58,""Approachability"":62,""Trustworthiness"":64,""Familiarity"":0,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,262,1498263,0.0-25.0-0.79,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,663,
image-keyboard-response,263,1498774,0.0-25.0-1.79,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1075.jpg,null,,500,80
multiple-slider,264,1505735,0.0-25.0-2.79,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,6960.3,,"{""perceived_realness"":21,""Attractiveness"":21,""Approachability"":21,""Trustworthiness"":11,""Familiarity"":0,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,265,1506641,0.0-25.0-0.80,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,903,
image-keyboard-response,266,1507151,0.0-25.0-1.80,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1056.jpg,null,,500,81
multiple-slider,267,1519479,0.0-25.0-2.80,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,12323.2,,"{""perceived_realness"":87,""Attractiveness"":64,""Approachability"":58,""Trustworthiness"":29,""Familiarity"":10,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,268,1520406,0.0-25.0-0.81,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,927,
image-keyboard-response,269,1520919,0.0-25.0-1.81,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1069.jpg,null,,500,82
multiple-slider,270,1530598,0.0-25.0-2.81,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,9677.7,,"{""perceived_realness"":21,""Attractiveness"":28,""Approachability"":24,""Trustworthiness"":35,""Familiarity"":0,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,271,1531227,0.0-25.0-0.82,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,628,
image-keyboard-response,272,1531729,0.0-25.0-1.82,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1060.jpg,null,,500,83
multiple-slider,273,1541316,0.0-25.0-2.82,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,9582.5,,"{""perceived_realness"":80,""Attractiveness"":18,""Approachability"":24,""Trustworthiness"":30,""Familiarity"":0,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,274,1541938,0.0-25.0-0.83,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,621,
image-keyboard-response,275,1542448,0.0-25.0-1.83,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1089.jpg,null,,500,84
multiple-slider,276,1552016,0.0-25.0-2.83,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,9566.3,,"{""perceived_realness"":6,""Attractiveness"":30,""Approachability"":28,""Trustworthiness"":19,""Familiarity"":81,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,277,1552898,0.0-25.0-0.84,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,876,
image-keyboard-response,278,1553408,0.0-25.0-1.84,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1054.jpg,null,,500,85
multiple-slider,279,1562081,0.0-25.0-2.84,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,8668.2,,"{""perceived_realness"":75,""Attractiveness"":27,""Approachability"":62,""Trustworthiness"":73,""Familiarity"":0,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,280,1562987,0.0-25.0-0.85,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,899,
image-keyboard-response,281,1563498,0.0-25.0-1.85,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1022.jpg,null,,500,86
multiple-slider,282,1574124,0.0-25.0-2.85,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,10621.9,,"{""perceived_realness"":22,""Attractiveness"":38,""Approachability"":61,""Trustworthiness"":66,""Familiarity"":21,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,283,1574683,0.0-25.0-0.86,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,550,
image-keyboard-response,284,1575193,0.0-25.0-1.86,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NM-1007.jpg,null,,500,87
multiple-slider,285,1586912,0.0-25.0-2.86,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,11713.7,,"{""perceived_realness"":21,""Attractiveness"":28,""Approachability"":61,""Trustworthiness"":63,""Familiarity"":0,""Similarity"":5}","[0,1,2,3,4,5]",,
html-keyboard-response,286,1587895,0.0-25.0-0.87,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,971,
image-keyboard-response,287,1588405,0.0-25.0-1.87,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1057.jpg,null,,500,88
multiple-slider,288,1594691,0.0-25.0-2.87,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,6284.9,,"{""perceived_realness"":80,""Attractiveness"":61,""Approachability"":64,""Trustworthiness"":28,""Familiarity"":0,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,289,1595235,0.0-25.0-0.88,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,543,
image-keyboard-response,290,1595747,0.0-25.0-1.88,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1040.jpg,null,,500,89
multiple-slider,291,1605922,0.0-25.0-2.88,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,10171.2,,"{""perceived_realness"":89,""Attractiveness"":27,""Approachability"":32,""Trustworthiness"":28,""Familiarity"":75,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,292,1606482,0.0-25.0-0.89,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,555,
image-keyboard-response,293,1606992,0.0-25.0-1.89,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NM-1058.jpg,null,,500,90
multiple-slider,294,1614383,0.0-25.0-2.89,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,7386.6,,"{""perceived_realness"":89,""Attractiveness"":57,""Approachability"":72,""Trustworthiness"":72,""Familiarity"":0,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,295,1615205,0.0-25.0-0.90,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,810,
image-keyboard-response,296,1615706,0.0-25.0-1.90,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1009.jpg,null,,500,91
multiple-slider,297,1622899,0.0-25.0-2.90,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,7191.8,,"{""perceived_realness"":78,""Attractiveness"":65,""Approachability"":63,""Trustworthiness"":64,""Familiarity"":81,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,298,1623822,0.0-25.0-0.91,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,920,
image-keyboard-response,299,1624333,0.0-25.0-1.91,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1023.jpg,null,,500,92
multiple-slider,300,1632883,0.0-25.0-2.91,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,8546.1,,"{""perceived_realness"":17,""Attractiveness"":43,""Approachability"":62,""Trustworthiness"":65,""Familiarity"":89,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,301,1633417,0.0-25.0-0.92,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,530,
image-keyboard-response,302,1633927,0.0-25.0-1.92,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1046.jpg,null,,500,93
multiple-slider,303,1640654,0.0-25.0-2.92,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,6725.3,,"{""perceived_realness"":84,""Attractiveness"":38,""Approachability"":36,""Trustworthiness"":36,""Familiarity"":70,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,304,1641194,0.0-25.0-0.93,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,537,
image-keyboard-response,305,1641704,0.0-25.0-1.93,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1051.jpg,null,,500,94
multiple-slider,306,1654185,0.0-25.0-2.93,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,12479.6,,"{""perceived_realness"":94,""Attractiveness"":34,""Approachability"":62,""Trustworthiness"":66,""Familiarity"":12,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,307,1654861,0.0-25.0-0.94,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,675,
image-keyboard-response,308,1655363,0.0-25.0-1.94,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1059.jpg,null,,500,95
multiple-slider,309,1662843,0.0-25.0-2.94,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,7479.2,,"{""perceived_realness"":6,""Attractiveness"":22,""Approachability"":17,""Trustworthiness"":23,""Familiarity"":0,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,310,1663474,0.0-25.0-0.95,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,618,
image-keyboard-response,311,1663985,0.0-25.0-1.95,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1018.jpg,null,,500,96
multiple-slider,312,1670994,0.0-25.0-2.95,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,7008.1,,"{""perceived_realness"":93,""Attractiveness"":87,""Approachability"":74,""Trustworthiness"":70,""Familiarity"":77,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,313,1671627,0.0-25.0-0.96,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,622,
image-keyboard-response,314,1672137,0.0-25.0-1.96,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NM-1052.jpg,null,,500,97
multiple-slider,315,1682258,0.0-25.0-2.96,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,10119.8,,"{""perceived_realness"":17,""Attractiveness"":25,""Approachability"":39,""Trustworthiness"":64,""Familiarity"":67,""Similarity"":4}","[0,1,2,3,4,5]",,
html-keyboard-response,316,1682893,0.0-25.0-0.97,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,635,
image-keyboard-response,317,1683397,0.0-25.0-1.97,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1025.jpg,null,,500,98
multiple-slider,318,1691949,0.0-25.0-2.97,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,8550.5,,"{""perceived_realness"":8,""Attractiveness"":28,""Approachability"":26,""Trustworthiness"":31,""Familiarity"":0,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,319,1692934,0.0-25.0-0.98,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,984,
image-keyboard-response,320,1693437,0.0-25.0-1.98,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1098.jpg,null,,500,99
multiple-slider,321,1700137,0.0-25.0-2.98,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,6698,,"{""perceived_realness"":86,""Attractiveness"":68,""Approachability"":68,""Trustworthiness"":76,""Familiarity"":0,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,322,1700903,0.0-25.0-0.99,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,753,
image-keyboard-response,323,1701413,0.0-25.0-1.99,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1036.jpg,null,,500,100
multiple-slider,324,1707875,0.0-25.0-2.99,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,6460.5,,"{""perceived_realness"":79,""Attractiveness"":60,""Approachability"":75,""Trustworthiness"":74,""Familiarity"":9,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,325,1708656,0.0-25.0-0.100,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,780,
image-keyboard-response,326,1709160,0.0-25.0-1.100,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1072.jpg,null,,500,101
multiple-slider,327,1716269,0.0-25.0-2.100,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,questionnaire,,,,7107.6,,"{""perceived_realness"":7,""Attractiveness"":65,""Approachability"":70,""Trustworthiness"":72,""Familiarity"":0,""Similarity"":0}","[0,1,2,3,4,5]",,
html-keyboard-response,328,1716847,0.0-25.0-0.101,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,fixation,,,,null,"<div style=""font-size:60px;"">+</div>",null,,572,
image-keyboard-response,329,1717358,0.0-25.0-1.101,1080,1920,chrome,104.0.0,FALSE,Windows 10,166.94,5d7d0cc0e32539001a174642_j5roh,6305c89ecee325b445378330,6305c8d32e8496112c2d4cb1,,,,,,,,,,,,stimuli,,,,null,stimuli/AMFD/NF-1103.jpg,null,,500,102
