"Stimulus","Participant","Age","Sex","Sexual_Orientation","Religion","Religion_Spirituality","Religion_Activity","Education","Nationality","Ethnicity","Date","Time","Duration_Questionnaires","Duration_Task","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Trial","RT","SimulationMonitoring","Real","Attractive","Approachable","Trustworthy","Familiar","Similar","Stimulus_Sex","Stimulus_SameSex","IPIP6_Extraversion","IPIP6_Conscientiousness","IPIP6_Neuroticism","IPIP6_Openness","IPIP6_HonestyHumility","IPIP6_Agreeableness","Social_Anxiety","Social_Phobia","AI_1_RealisticImages","AI_2_Unethical","AI_3_VideosReal","AI_4_DailyLife","AI_5_ImitatingReality","AI_6_Dangerous","AI_7_RealisticVideos","AI_8_Exciting","AI_9_Applications","AI_10_FaceErrors","FFNI_AcclaimSeeking","FFNI_Arrogance","FFNI_Authoritativeness","FFNI_Distrust","FFNI_Entitlement","FFNI_Exhibitionism","FFNI_Exploitativeness","FFNI_GrandioseFantasies","FFNI_Indifference","FFNI_LackOfEmpathy","FFNI_Manipulativeness","FFNI_NeedForAdmiration","FFNI_ReactiveAnger","FFNI_Shame","FFNI_ThrillSeeking","GPTS_Reference","GPTS_Persecution","SelfConceptClarity","SelfAttractiveness1","SelfAttractiveness2","IUS_ProspectiveAnxiety","IUS_InhibitoryAnxiety","Attention_Check1","Attention_Check2","Attention_Check3","Norms_Dominant","Norms_Trustworthy","Norms_Smart","Norms_Warm","Norms_Attractive"
"NM-1070.jpg","56a77f6135850f000c94a354_3dbo3",57,"Female","Heterosexual","No Religion",0,0,"Master","UK","Caucasian","29/08/2022","15:15:34",8.20790166666557,22.4988816666702,"1920x1080",2.0736,60.06,"edge-chromium","104.0.1293","Desktop","Windows 10",44,8994.10000002384,0.2,0.59998,0.579984,0.579984,0.45001,1e-04,1e-04,"Male","Opposite",21.75,57.5,22.5,86,90.5,83.75,55.3333333333333,4.5,86,32,100,77,93,47,100,72,73,39,50,41,63.5,65.5,0,12.5,24.5,0,44,5.5,56.5,11.5,0,28,68.5,25.875,3.4,62.3333333333333,28,31,47.8571428571429,15.2,100,100,100,3.31,3.73,4.22,2.94,3.69
"NM-1074.jpg","56a77f6135850f000c94a354_3dbo3",57,"Female","Heterosexual","No Religion",0,0,"Master","UK","Caucasian","29/08/2022","15:15:34",8.20790166666557,22.4988816666702,"1920x1080",2.0736,60.06,"edge-chromium","104.0.1293","Desktop","Windows 10",33,7419.10000002384,0.56,0.779944,0.529994,0.579984,0.59998,1e-04,1e-04,"Male","Opposite",21.75,57.5,22.5,86,90.5,83.75,55.3333333333333,4.5,86,32,100,77,93,47,100,72,73,39,50,41,63.5,65.5,0,12.5,24.5,0,44,5.5,56.5,11.5,0,28,68.5,25.875,3.4,62.3333333333333,28,31,47.8571428571429,15.2,100,100,100,4.14,3.66,4.32,3.96,4.48
"NM-1090.jpg","56a77f6135850f000c94a354_3dbo3",57,"Female","Heterosexual","No Religion",0,0,"Master","UK","Caucasian","29/08/2022","15:15:34",8.20790166666557,22.4988816666702,"1920x1080",2.0736,60.06,"edge-chromium","104.0.1293","Desktop","Windows 10",62,11698.599999994,-0.26,0.370026,0.170066,0.35003,0.45001,1e-04,1e-04,"Male","Opposite",21.75,57.5,22.5,86,90.5,83.75,55.3333333333333,4.5,86,32,100,77,93,47,100,72,73,39,50,41,63.5,65.5,0,12.5,24.5,0,44,5.5,56.5,11.5,0,28,68.5,25.875,3.4,62.3333333333333,28,31,47.8571428571429,15.2,100,100,100,4.35,3.56,4.11,3.14,4.53
"NM-1091.jpg","56a77f6135850f000c94a354_3dbo3",57,"Female","Heterosexual","No Religion",0,0,"Master","UK","Caucasian","29/08/2022","15:15:34",8.20790166666557,22.4988816666702,"1920x1080",2.0736,60.06,"edge-chromium","104.0.1293","Desktop","Windows 10",58,10854.900000006,0.44,0.719956,0.569986,0.569986,0.480004,0.420016,1e-04,"Male","Opposite",21.75,57.5,22.5,86,90.5,83.75,55.3333333333333,4.5,86,32,100,77,93,47,100,72,73,39,50,41,63.5,65.5,0,12.5,24.5,0,44,5.5,56.5,11.5,0,28,68.5,25.875,3.4,62.3333333333333,28,31,47.8571428571429,15.2,100,100,100,4.07,3.65,4.3,3.3,4.26
"NM-1092.jpg","56a77f6135850f000c94a354_3dbo3",57,"Female","Heterosexual","No Religion",0,0,"Master","UK","Caucasian","29/08/2022","15:15:34",8.20790166666557,22.4988816666702,"1920x1080",2.0736,60.06,"edge-chromium","104.0.1293","Desktop","Windows 10",80,11251.900000006,-0.82,0.090082,0.230054,0.390022,0.15007,1e-04,1e-04,"Male","Opposite",21.75,57.5,22.5,86,90.5,83.75,55.3333333333333,4.5,86,32,100,77,93,47,100,72,73,39,50,41,63.5,65.5,0,12.5,24.5,0,44,5.5,56.5,11.5,0,28,68.5,25.875,3.4,62.3333333333333,28,31,47.8571428571429,15.2,100,100,100,3.48,3.66,3.96,3.42,3.52
"NM-1102.jpg","56a77f6135850f000c94a354_3dbo3",57,"Female","Heterosexual","No Religion",0,0,"Master","UK","Caucasian","29/08/2022","15:15:34",8.20790166666557,22.4988816666702,"1920x1080",2.0736,60.06,"edge-chromium","104.0.1293","Desktop","Windows 10",94,9684.69999998808,0.28,0.639972,0.440012,0.54999,0.080084,1e-04,1e-04,"Male","Opposite",21.75,57.5,22.5,86,90.5,83.75,55.3333333333333,4.5,86,32,100,77,93,47,100,72,73,39,50,41,63.5,65.5,0,12.5,24.5,0,44,5.5,56.5,11.5,0,28,68.5,25.875,3.4,62.3333333333333,28,31,47.8571428571429,15.2,100,100,100,4.4,3.62,3.98,2.94,4.45
"NM-1104.jpg","56a77f6135850f000c94a354_3dbo3",57,"Female","Heterosexual","No Religion",0,0,"Master","UK","Caucasian","29/08/2022","15:15:34",8.20790166666557,22.4988816666702,"1920x1080",2.0736,60.06,"edge-chromium","104.0.1293","Desktop","Windows 10",8,16643.099999994,0.48,0.739952,0.539992,0.669966,0.54999,0.609978,1e-04,"Male","Opposite",21.75,57.5,22.5,86,90.5,83.75,55.3333333333333,4.5,86,32,100,77,93,47,100,72,73,39,50,41,63.5,65.5,0,12.5,24.5,0,44,5.5,56.5,11.5,0,28,68.5,25.875,3.4,62.3333333333333,28,31,47.8571428571429,15.2,100,100,100,3.54,3.92,4.56,4.08,3.73
"NF-1001.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",2,22315.8999999911,1,0.9999,0.410018,0.59998,0.539992,0.410018,0.320036,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.27,3.84,3.75,4.02,3.27
"NF-1002.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",96,27106.8999999911,0.98,0.989902,0.659968,0.5,0.519996,0.539992,0.320036,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,2.75,4,4.43,3.55,4.05
"NF-1003.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",54,32362.799999997,0.94,0.969906,0.689962,0.609978,0.569986,0.609978,0.240052,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.28,4.19,4.47,3.86,5.07
"NF-1004.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",90,34281.1000000089,0.94,0.969906,0.390022,0.539992,0.480004,0.410018,0.040092,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,2.96,4.9,4.63,5.29,4.29
"NF-1005.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",59,29465,0.92,0.959908,0.589982,0.59998,0.59998,0.579984,0.290042,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,2.88,4.39,4.8,4.04,5.24
"NF-1006.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",93,26613.799999997,0.98,0.989902,0.559988,0.45001,0.440012,0.729954,0.160068,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.52,4.16,4.5,3.34,3.42
"NF-1008.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",26,22581.8000000119,0.96,0.979904,0.729954,0.54999,0.539992,0.639972,0.559988,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,2.05,4.45,4.36,4.5,4.95
"NF-1009.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",87,45289.700000003,-0.86,0.070086,0.739952,0.689962,0.59998,0.659968,0.59998,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,2.94,4.62,4.92,4.96,4.9
"NF-1012.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",43,18991.3000000119,-0.76,0.120076,0.490002,0.539992,0.539992,0.539992,0.380024,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,2.98,4.22,4.36,4.24,4.31
"NF-1013.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",4,28171.200000003,0.3,0.64997,0.579984,0.30004,0.509998,0.559988,0.340032,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.58,3.92,4.72,2.92,4.6
"NF-1014.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",56,14656.299999997,0.98,0.989902,0.639972,0.64997,0.64997,0.619976,0.260048,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,2.83,4.4,4.54,4.71,4.16
"NF-1015.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",86,18937.1000000089,0.96,0.979904,0.679964,0.579984,0.54999,0.709958,0.889922,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.57,4.48,4.89,4.26,4.63
"NF-1016.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",103,14241.8999999911,-0.94,0.030094,0.759948,0.659968,0.629974,0.639972,0.639972,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.43,4,4.52,4.3,5.2
"NF-1017.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",17,12403,0.9,0.94991,0.79994,0.679964,0.54999,0.679964,0.679964,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.8,4.13,4.15,3.3,5.04
"NF-1018.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",9,15299.6999999881,1,0.9999,0.839932,0.69996,0.639972,0.64997,0.609978,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.22,4.88,5.06,5.06,5.47
"NF-1020.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",52,15118.599999994,0.98,0.989902,0.779944,0.559988,0.569986,0.769946,0.719956,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.38,3.71,4.25,3.02,4.3
"NF-1021.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",100,23822.700000003,0.96,0.979904,0.589982,0.40002,0.380024,0.659968,0.130074,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.86,3.92,4.76,3.53,4.8
"NF-1022.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",50,28525.8000000119,0.98,0.989902,0.609978,0.589982,0.529994,0.64997,0.54999,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.02,4.04,4.18,3.84,4.37
"NF-1023.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",66,38915.5,0.96,0.979904,0.569986,0.509998,0.460008,0.509998,0.25005,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.82,4.78,5.08,4.47,4.94
"NF-1024.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",46,25223.1000000089,0.96,0.979904,0.689962,0.539992,0.569986,0.40002,0.340032,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.33,3.77,4.35,3.42,4.21
"NF-1025.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",57,31649.900000006,0.98,0.989902,0.769946,0.59998,0.579984,0.779944,0.59998,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.63,4,4.76,3.67,4.37
"NF-1026.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",95,28514.1000000089,-0.94,0.030094,0.45001,0.539992,0.480004,0.609978,0.130074,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.71,3.33,4.05,2.75,3.71
"NF-1028.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",74,17118.200000003,0.9,0.94991,0.64997,0.529994,0.54999,0.729954,0.659968,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.02,4.06,4.38,3.4,4.54
"NF-1030.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",89,19123.5,0.96,0.979904,0.569986,0.54999,0.539992,0.64997,0.270046,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.28,4.82,5.18,4.72,5.04
"NF-1031.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",35,21044.799999997,0.92,0.959908,0.45001,0.460008,0.539992,0.639972,0.230054,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.68,4.19,4.36,3.74,4.36
"NF-1032.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",19,14295.8000000119,0.94,0.969906,0.769946,0.629974,0.59998,0.59998,0.609978,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.67,4.27,4.73,4.02,5.49
"NF-1034.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",98,19657,0.96,0.979904,0.40002,0.390022,0.410018,0.79994,0.15007,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,2.7,3.41,3.74,2.63,3.67
"NF-1036.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",73,15228.900000006,-0.98,0.010098,0.659968,0.559988,0.460008,0.360028,0.35003,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.12,4.24,4.4,3.83,4.38
"NF-1037.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",38,25679.200000003,0.9,0.94991,0.470006,0.54999,0.45001,0.619976,0.440012,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,2.38,4.36,4.62,3.82,4.56
"NF-1039.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",85,19833.700000003,-0.86,0.070086,0.579984,0.539992,0.539992,0.679964,0.110078,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,2.84,4.48,4.52,4.25,4
"NF-1040.jpg","5a874306f49c9a0001f39714_j7kdj",32,"Female","Heterosexual","Christianity",90,62,"Bachelor","Mexico","Hispanic","28/08/2022","20:50:35",9.45053333333383,40.1584783333351,"1920x1080",2.0736,60.19,"chrome","104.0.0","Desktop","Windows 10",63,14397.299999997,1,0.9999,0.569986,0.460008,0.430014,0.609978,0.260048,"Female","Same",44.5,72.25,44.25,62,47.75,80.5,35.5,51.5,85,52,80,98,80,38,83,98,90,31,71,32,72.5,40,40.5,66.5,16.5,61,43,29,46.5,47,60.5,63.5,21,61.25,44.2,87.6666666666667,75,73,66.4285714285714,56.4,99,100,99,3.14,3.65,4.47,3.1,4
